,0
2088,3261978106
2089,1581515134
2090,408558303
2091,78125352
2092,41575131
2093,41575131
2094,78125352
2095,78125352
2096,454717946
2097,103022070
2098,394007292
2099,561809016
2100,124498695
2101,346151908
2102,121122338
2103,101763770
2104,1432896059
2105,65350540
2106,98999566
2107,87843264
2108,101488573
2109,53310573
2110,69443485
2111,71395568
2112,1436546108
2113,107721451
2114,365348158
2115,515479863
2116,262893508
2117,304845906
2118,1841979151
2119,1396307895
2120,310133982
2121,107384312
2122,621290409
2123,1301664287
2124,551427710
2125,254791601
2126,560260931
2127,423981125
2128,78913920
2129,90294883
2130,80287501
2131,2468903
2132,549484686
2133,1365201449
2134,1619382151
2135,313017071
2136,547473353
2137,71064596
2138,3255744417
2139,452509339
2140,112522236
2141,622126607
2142,297959445
2143,447254393
2144,42307009
2145,37474997
2146,37142537
2147,99772622
2148,18895556
2149,78910183
2150,51985324
2151,582583529
2152,1748529144
2153,280502471
2154,280446854
2155,1399767510
2156,602040955
2157,569192929
2158,252443792
2159,420727153
2160,1343699614
2161,375169051
2162,629837999
2163,621300788
2164,106766040
2165,481197465
2166,396699019
2167,59189317
2168,30003113
2169,309491441
2170,315371777
2171,503238671
2172,2670541
2173,3036177
2174,2159884
2175,799051
2176,271298911
2177,133363550
2178,1893668216
2179,333767198
2180,1781951558
2181,82060537
2182,123318208
2183,2865966
2184,81215098
2185,471515758
2186,1422324355
2187,544935156
2188,283471469
2189,484998187
2190,500873487
2191,368490255
2192,121331108
2193,1807510665
2194,68727874
2195,508203
2196,8925339
2197,87950494
2198,11147422
2199,587013370
2200,63866143
2201,29950929
2202,14665421
2203,5958694
2204,37665491
2205,60580222
2206,109068169
2207,390097192
2208,110301688
2209,365699710
2210,2216679
2211,40627172
2212,46730489
2213,9676659
2214,111460643
2215,1358790510
2216,346710039
2217,38408163
2218,46730489
2219,1447979204
2220,66375577
2221,39682229
2222,486677357
2223,447440936
2224,588539413
2225,30303518
2226,46187511
2227,2557311
2228,30791559
2229,48146085
2230,338411047
2231,386407817
2232,432747732
2233,3348007
2234,251030733
2235,240808
2236,286980740
2237,417172588
2238,96935011
2239,478344699
2240,397639262
2241,1295970029
2242,1573737766
2243,1465083163
2244,1422324355
2245,293361627
2246,307413467
2247,1356943085
2248,68262156
2249,395097051
2250,1528670460
2251,1675902195
2252,1465083163
2253,1422324355
2254,1617520321
2255,110393777
2256,382944
2257,49116337
2258,78269592
2259,32409447
2260,43197618
2261,50121742
2262,18652373
2263,34439651
2264,34911068
2265,74702086
2266,16316138
2267,71213806
2268,325166354
2269,110393777
2270,51253696
2271,55660307
2272,64964868
2273,276237222
2274,320597174
2275,51772791
2276,347268121
2277,54347382
2278,114381384
2279,76994549
2280,72621511
2281,37020466
2282,65700398
2283,98433434
2284,51525347
2285,37122421
2286,50458705
2287,78126957
2288,382944
2289,64374931
2290,57115869
2291,263641630
2292,16159675
2293,56125432
2294,68116689
2295,441815951
2296,1475333546
2297,1711631304
2298,1489869716
2299,354109509
2300,1423742925
2301,249843356
2302,1737269045
2303,68116689
2304,516331153
2305,1776093711
2306,1307592719
2307,629638747
2308,1468737311
2309,340403954
2310,340403954
2311,128786027
2312,250588771
2313,350988806
2314,471736881
2315,489048278
2316,598639474
2317,268293500
2318,1601823247
2319,398218621
2320,33176703
2321,136611572
2322,44416054
2323,8975344
2324,58909529
2325,41166488
2326,32122146
2327,40710163
2328,49309570
2329,271681017
2330,103589846
2331,92901226
2332,509206686
2333,381225169
2334,298690755
2335,440489705
2336,1440552391
2337,1436203746
2338,513516270
2339,1791724049
2340,1573400350
2341,1355271474
2342,103938541
2343,1986706274
2344,3224424850
2345,342481570
2346,1829413666
2347,555807031
2348,1478878751
2349,611965351
2350,31223617
2351,68199780
2352,36206155
2353,44416054
2354,2433967
2355,110724265
2356,63146399
2357,54090850
2358,33284778
2359,74277590
2360,33238342
2361,53302401
2362,1698877937
2363,83738387
2364,39740092
2365,78854633
2366,311672129
2367,56119236
2368,311959586
2369,133708631
2370,260660097
2371,38123243
2372,346067700
2373,18192672
2374,71336020
2375,79208470
2376,62956570
2377,55029597
2378,72405711
2379,495906766
2380,33116032
2381,286649107
2382,79201294
2383,287771250
2384,250100389
2385,280179130
2386,89902094
2387,282157180
2388,282157180
2389,322342830
2390,101902860
2391,1581377334
2392,85986131
2393,1376048699
2394,15295777
2395,17825380
2396,44410056
2397,375461192
2398,108722313
2399,36159442
2400,530398971
2401,382505246
2402,566181272
2403,515857439
2404,247327222
2405,374657183
2406,644253091
2407,1365739217
2408,475403212
2409,413250928
2410,346758478
2411,467360939
2412,381067627
2413,98995148
2414,1433874654
2415,258165344
2416,273934316
2417,1340640248
2418,499915181
2419,389767962
2420,602811936
2421,411763267
2422,1365568842
2423,1601596355
2424,389246318
2425,487270805
2426,1455796822
2427,557244542
2428,570227203
2429,3318308907
2430,566346370
2431,74474
2432,93834832
2433,74474
2434,326354641
2435,60412
2436,398195506
2437,317209990
2438,247502427
2439,88167326
2440,348957333
2441,384486113
2442,355699051
2443,545425496
2444,1418842068
2445,503546900
2446,39748010
2447,304135265
2448,34388745
2449,46038118
2450,42384781
2451,104421798
2452,334220755
2453,80713350
2454,15441945
2455,91825497
2456,379500201
2457,2877791
2458,82094762
2459,50750097
2460,562257303
2461,288534648
2462,286317740
2463,263956647
2464,480072846
2465,335817415
2466,620505548
2467,136592457
2468,495388704
2469,274980732
2470,19953542
2471,598639474
2472,330297923
2473,1520836882
2474,309139649
2475,363464644
2476,93326250
2477,64483006
2478,545781408
2479,59987247
2480,78385582
2481,1333157993
2482,1336220287
2483,48929978
2484,425605079
2485,336199490
2486,502038810
2487,1617889005
2488,109173913
2489,1735849669
2490,548041229
2491,1368044128
2492,7012944
2493,1640681117
2494,1931683691
2495,1757930690
2496,1870419551
2497,2137479987
2498,1748940751
2499,3378439804
2500,3827607995
2501,3368488228
2502,3222485999
2503,1501848086
2504,2112748003
2505,1447183751
2506,582596463
2507,1952626311
2508,342205485
2509,343661093
2510,87244565
2511,97278455
2512,288534648
2513,62345841
2514,304193721
2515,279869142
2516,1353077626
2517,601349566
2518,90294611
2519,1683519491
2520,108224004
2521,277468138
2522,1482519739
2523,81889767
2524,90108378
2525,52353500
2526,348872363
2527,56251012
2528,52353500
2529,52439752
2530,85285155
2531,44421889
2532,33678975
2533,103591531
2534,129089805
2535,128244920
2536,270772186
2537,1380626371
2538,66369446
2539,136781988
2540,1571117719
2541,568138631
2542,387440115
2543,6704633
2544,96699732
2545,266492635
2546,33616854
2547,249750350
2548,79194402
2549,113528157
2550,37970358
2551,279295860
2552,271977764
2553,29951957
2554,516413891
2555,345957606
2556,73724227
2557,494249408
2558,271004506
2559,611640330
2560,381450645
2561,612359200
2562,117194465
2563,328891959
2564,560159434
2565,405803878
2566,617653676
2567,1329199510
2568,1499129744
2569,617653676
2570,1760172086
2571,101936719
2572,494052774
2573,131230377
2574,271933696
2575,304749614
2576,353796640
2577,336699808
2578,288534648
2579,314716435
2580,81569252
2581,517624759
2582,1602429239
2583,598639474
2584,1491308889
2585,38919125
2586,124914606
2587,16873023
2588,293414754
2589,258830475
2590,253480900
2591,251601318
2592,38557731
2593,372364366
2594,250317659
2595,279493634
2596,299956002
2597,484200730
2598,260229561
2599,53952110
2600,30791559
2601,41624128
2602,96640599
2603,65741651
2604,66565871
2605,109925708
2606,9165012
2607,78405116
2608,32399294
2609,53787007
2610,115054354
2611,16487153
2612,77179857
2613,109067884
2614,256602470
2615,78234482
2616,121068039
2617,64553926
2618,292227631
2619,686232
2620,39565725
2621,300870908
2622,45818988
2623,413750650
2624,282186007
2625,548614805
2626,261650105
2627,406837571
2628,104156958
2629,78271817
2630,440911578
2631,568425723
2632,1353917581
2633,601916701
2634,1422790509
2635,1725575242
2636,1725575242
2637,1543025773
2638,393826432
2639,629142438
2640,1422790509
2641,3266293489
2642,2038780829
2643,269213871
2644,99888054
2645,577148436
2646,1993255956
2647,1380521158
2648,1892667391
2649,1800834268
2650,550239817
2651,477542225
2652,588625653
2653,247127107
2654,412063485
2655,492721933
2656,353516261
2657,1475526111
2658,412726361
2659,353516261
2660,1385377930
2661,1515920973
2662,1317284949
2663,1600616302
2664,534342914
2665,1355359934
2666,410541988
2667,1637462213
2668,1416426166
2669,3235885065
2670,560465068
2671,536313126
2672,1436777102
2673,85355919
2674,543755610
2675,1668218022
2676,130750551
2677,256057578
2678,255642489
2679,292036116
2680,379757170
2681,349101049
2682,1592477312
2683,3392210225
2684,1467526150
2685,1788069383
2686,282352805
2687,1882137298
2688,1426618311
2689,1882137298
2690,1882137298
2691,1543514889
2692,371381507
2693,1419933790
2694,395633238
2695,1312521857
2696,1419933790
2697,1478693731
2698,548348533
2699,439145735
2700,1289260585
2701,618989243
2702,450440635
2703,365082505
2704,1695614467
2705,356825379
2706,362479967
2707,411838447
2708,109068315
2709,84957018
2710,290051596
2711,582529262
2712,531993907
2713,1808929627
2714,1327835999
2715,2058000815
2716,1327835999
2717,1327835999
2718,1670119358
2719,2058000815
2720,1327835999
2721,3333293536
2722,594409537
2723,70890139
2724,1334126039
2725,39996107
2726,135661908
2727,288462004
2728,64254422
2729,288462004
2730,310823691
2731,399238880
2732,114966885
2733,291857612
2734,467864797
2735,37196643
2736,127083660
2737,545576715
2738,1661162716
2739,41505701
2740,17913959
2741,270529934
2742,5769492
2743,413766311
2744,63908331
2745,1329625400
2746,363113122
2747,102713613
2748,48242183
2749,42370463
2750,41511201
2751,296594216
2752,359336830
2753,392679650
2754,442071421
2755,389882
2756,374526
2757,98083520
2758,33638094
2759,44723427
2760,50526932
2761,257405338
2762,3200157
2763,358088315
2764,42090312
2765,429080296
2766,116265184
2767,281527815
2768,260493344
2769,135453250
2770,137733322
2771,397345920
2772,543755610
2773,269309713
2774,396369413
2775,59576832
2776,130713193
2777,133894783
2778,1434356446
2779,255787844
2780,130750551
2781,1853802829
2782,1700031382
2783,1599595311
2784,248159819
2785,12929991
2786,20557971
2787,15589160
2788,57835767
2789,58850445
2790,64368721
2791,20520814
2792,43427445
2793,560460327
2794,51880564
2795,1422347405
2796,270529934
2797,550350124
2798,137642970
2799,1361516086
2800,37196643
2801,254828587
2802,389372350
2803,64254422
2804,474459241
2805,1351335863
2806,2086200759
2807,442284069
2808,1934222234
2809,487819247
2810,1553396347
2811,320849758
2812,61097150
2813,1307985493
2814,389372350
2815,301356662
2816,55535424
2817,403168139
2818,120759479
2819,135661908
2820,346889086
2821,57413398
2822,119202221
2823,298793301
2824,362457101
2825,269476614
2826,310823691
2827,288569013
2828,399238880
2829,410725353
2830,561515242
2831,324426857
2832,306850628
2833,123256270
2834,30807176
2835,53884823
2836,81500797
2837,122595809
2838,276737649
2839,81167774
2840,125378687
2841,2975439
2842,70984817
2843,74702633
2844,88043345
2845,59635612
2846,5625083
2847,54381438
2848,421751743
2849,71183253
2850,133937005
2851,1385206701
2852,1300339037
2853,272973131
2854,108482597
2855,391492953
2856,360254282
2857,411746355
2858,126375563
2859,329668472
2860,393712525
2861,393712525
2862,108482597
2863,78202180
2864,81740440
2865,375602995
2866,486602119
2867,574980899
2868,84210049
2869,333405149
2870,1407949668
2871,414899217
2872,1377252225
2873,431597274
2874,1952484766
2875,1295209026
2876,408274774
2877,56016214
2878,131173681
2879,1843401082
2880,447577457
2881,84210049
2882,495834367
2883,6738841
2884,19949583
2885,38248106
2886,67424425
2887,50208449
2888,34259753
2889,31977163
2890,33049311
2891,36880314
2892,45796172
2893,43256235
2894,7861251
2895,35107892
2896,49020057
2897,2887787
2898,323028641
2899,323028641
2900,1367348058
2901,1746753405
2902,1448414080
2903,1418990679
2904,1454829825
2905,407688391
2906,1444266793
2907,323028641
2908,3223511855
2909,127247748
2910,2128561050
2911,1758068785
2912,3200157
2913,33261704
2914,100704552
2915,2865966
2916,65910754
2917,9433692
2918,53884823
2919,98521139
2920,52886924
2921,1639111149
2922,320181350
2923,65910754
2924,346858990
2925,1339468195
2926,436921395
2927,109806297
2928,105257361
2929,85150455
2930,10033232
2931,96420223
2932,110040450
2933,312521701
2934,638983526
2935,275108030
2936,578855529
2937,72143679
2938,253943301
2939,86258544
2940,117961245
2941,127345416
2942,424245856
2943,1982918686
2944,1489071465
2945,1824398421
2946,1337936809
2947,1864521895
2948,1476738826
2949,502401884
2950,1421904624
2951,326744336
2952,109637088
2953,1363876208
2954,1989642903
2955,424086243
2956,1989642903
2957,124965824
2958,48117990
2959,416252867
2960,81125265
2961,92155179
2962,33159864
2963,71022239
2964,252389639
2965,40345414
2966,38329452
2967,44422229
2968,638983526
2969,396219036
2970,308178795
2971,75862884
2972,447301862
2973,61577005
2974,105360907
2975,86258544
2976,94169254
2977,77769541
2978,125875835
2979,278754533
2980,393548746
2981,1562090852
2982,1301888725
2983,256142506
2984,1562090852
2985,1329625400
2986,629322218
2987,70148063
2988,279629214
2989,121185108
2990,34259753
2991,73906016
2992,629322218
2993,410056383
2994,2856867
2995,560628317
2996,82205344
2997,82205344
2998,531638194
2999,396699019
3000,380303310
3001,82205344
3002,296594216
3003,250425512
3004,268708262
3005,304511634
3006,420417199
3007,110117050
3008,1444656231
3009,318093340
3010,134943277
3011,422294536
3012,288017758
3013,1345264781
3014,101763770
3015,388594633
3016,534618189
3017,497860433
3018,481226126
3019,597088410
3020,123434921
3021,298892567
3022,255654321
3023,513751161
3024,271639615
3025,1374467293
3026,137672533
3027,275246677
3028,400728049
3029,423253878
3030,409541198
3031,3241912875
3032,286992366
3033,1578983527
3034,1755024110
3035,591143614
3036,1325504536
3037,592688854
3038,1676302020
3039,3857732612
3040,1513067371
3041,3245670715
3042,1295235154
3043,1818353378
3044,553969957
3045,3236750002
3046,1481887940
3047,425425173
3048,2331399
3049,483497420
3050,40920401
3051,363076202
3052,86918476
3053,350035913
3054,3713705
3055,412584483
3056,252003440
3057,1434925222
3058,49024692
3059,440828008
3060,376387353
3061,304398484
3062,1314117735
3063,360505961
3064,112075345
3065,81126512
3066,345941766
3067,291204763
3068,37632572
3069,256196750
3070,100362994
3071,86804988
3072,435391054
3073,44808437
3074,51753497
3075,60154462
3076,272731022
3077,320461825
3078,19403660
3079,42450185
3080,449910
3081,29726889
3082,34259753
3083,15222757
3084,51734364
3085,562782
3086,51831028
3087,32979035
3088,121079717
3089,19005952
3090,29849402
3091,517038059
3092,41095021
3093,54360906
3094,100704552
3095,47771448
3096,411242512
3097,129178031
3098,68208482
3099,307304357
3100,53884823
3101,80020846
3102,272376070
3103,1639111149
3104,43050192
3105,486229972
3106,87142763
3107,513859303
